"","date","demand","day","yearday"
"1197",2007-04-11,740.45,"星期三","0411"
"1198",2007-04-12,747.53,"星期四","0412"
"1199",2007-04-13,738.67,"星期五","0413"
"1200",2007-04-14,646.05,"星期六","0414"
"1201",2007-04-15,570.43,"星期日","0415"
"1202",2007-04-16,676.56,"星期一","0416"
"1203",2007-04-17,713.85,"星期二","0417"
"1204",2007-04-18,715.07,"星期三","0418"
"1205",2007-04-19,711.92,"星期四","0419"
"1206",2007-04-20,704.53,"星期五","0420"
"1207",2007-04-21,613.2,"星期六","0421"
"1208",2007-04-22,548.45,"星期日","0422"
"1209",2007-04-23,663.35,"星期一","0423"
"1210",2007-04-24,707.14,"星期二","0424"
"1211",2007-04-25,710.79,"星期三","0425"
"1212",2007-04-26,711.64,"星期四","0426"
"1213",2007-04-27,705.29,"星期五","0427"
"1214",2007-04-28,608.84,"星期六","0428"
"1215",2007-04-29,542.26,"星期日","0429"
"1216",2007-04-30,614.2,"星期一","0430"
"1217",2007-05-01,530.67,"星期二","0501"
"1218",2007-05-02,667.48,"星期三","0502"
"1219",2007-05-03,705.93,"星期四","0503"
"1220",2007-05-04,701.87,"星期五","0504"
"1221",2007-05-05,608.17,"星期六","0505"
"1222",2007-05-06,544.22,"星期日","0506"
"1223",2007-05-07,686.24,"星期一","0507"
"1224",2007-05-08,709.92,"星期二","0508"
"1225",2007-05-09,715.53,"星期三","0509"
"1226",2007-05-10,720.85,"星期四","0510"
"1227",2007-05-11,720.48,"星期五","0511"
"1228",2007-05-12,624.41,"星期六","0512"
"1229",2007-05-13,552.27,"星期日","0513"
"1230",2007-05-14,680.31,"星期一","0514"
"1231",2007-05-15,692.31,"星期二","0515"
"1232",2007-05-16,719.01,"星期三","0516"
"1233",2007-05-17,714.25,"星期四","0517"
"1234",2007-05-18,737.26,"星期五","0518"
"1235",2007-05-19,637.89,"星期六","0519"
"1236",2007-05-20,556.7,"星期日","0520"
"1237",2007-05-21,702.88,"星期一","0521"
"1238",2007-05-22,718,"星期二","0522"
"1239",2007-05-23,722.23,"星期三","0523"
"1240",2007-05-24,720.36,"星期四","0524"
"1241",2007-05-25,716.96,"星期五","0525"
"1242",2007-05-26,616.62,"星期六","0526"
"1243",2007-05-27,537.92,"星期日","0527"
"1244",2007-05-28,683.82,"星期一","0528"
"1245",2007-05-29,711.86,"星期二","0529"
"1246",2007-05-30,719.72,"星期三","0530"
"1247",2007-05-31,718.4,"星期四","0531"
"1248",2007-06-01,713.19,"星期五","0601"
"1249",2007-06-02,618.06,"星期六","0602"
"1250",2007-06-03,553.53,"星期日","0603"
"1251",2007-06-04,697.81,"星期一","0604"
"1252",2007-06-05,722.63,"星期二","0605"
"1253",2007-06-06,730.54,"星期三","0606"
"1254",2007-06-07,733.64,"星期四","0607"
"1255",2007-06-08,745.16,"星期五","0608"
"1256",2007-06-09,641.36,"星期六","0609"
"1257",2007-06-10,561.4,"星期日","0610"
"1258",2007-06-11,719.66,"星期一","0611"
"1259",2007-06-12,748.16,"星期二","0612"
"1260",2007-06-13,746.42,"星期三","0613"
"1261",2007-06-14,734.95,"星期四","0614"
"1262",2007-06-15,720.89,"星期五","0615"
"1263",2007-06-16,636.11,"星期六","0616"
"1264",2007-06-17,562.5,"星期日","0617"
"1265",2007-06-18,722.22,"星期一","0618"
"1266",2007-06-19,744.32,"星期二","0619"
"1267",2007-06-20,732.55,"星期三","0620"
"1268",2007-06-21,741.36,"星期四","0621"
"1269",2007-06-22,740.73,"星期五","0622"
"1270",2007-06-23,642.87,"星期六","0623"
"1271",2007-06-24,572.78,"星期日","0624"
"1272",2007-06-25,736.31,"星期一","0625"
"1273",2007-06-26,735.04,"星期二","0626"
"1274",2007-06-27,745.55,"星期三","0627"
"1275",2007-06-28,757.71,"星期四","0628"
"1276",2007-06-29,756.41,"星期五","0629"
"1277",2007-06-30,661.02,"星期六","0630"
"1278",2007-07-01,585.61,"星期日","0701"
"1279",2007-07-02,723.83,"星期一","0702"
"1280",2007-07-03,771.86,"星期二","0703"
"1281",2007-07-04,782.52,"星期三","0704"
"1282",2007-07-05,764.53,"星期四","0705"
"1283",2007-07-06,766.54,"星期五","0706"
"1284",2007-07-07,668.36,"星期六","0707"
"1285",2007-07-08,597.71,"星期日","0708"
"1286",2007-07-09,757.94,"星期一","0709"
"1287",2007-07-10,758.26,"星期二","0710"
"1288",2007-07-11,768.83,"星期三","0711"
"1289",2007-07-12,780.6,"星期四","0712"
"1290",2007-07-13,787.86,"星期五","0713"
"1291",2007-07-14,682.48,"星期六","0714"
"1292",2007-07-15,599.57,"星期日","0715"
"1293",2007-07-16,756.7,"星期一","0716"
"1294",2007-07-17,785.3,"星期二","0717"
"1295",2007-07-18,791.16,"星期三","0718"
"1296",2007-07-19,783.25,"星期四","0719"
"1297",2007-07-20,764.78,"星期五","0720"
"1298",2007-07-21,651.67,"星期六","0721"
"1299",2007-07-22,572.5,"星期日","0722"
"1300",2007-07-23,731.02,"星期一","0723"
"1301",2007-07-24,766.43,"星期二","0724"
"1302",2007-07-25,769.79,"星期三","0725"
"1303",2007-07-26,789.95,"星期四","0726"
"1304",2007-07-27,790.66,"星期五","0727"
"1305",2007-07-28,686.65,"星期六","0728"
"1306",2007-07-29,613.07,"星期日","0729"
"1307",2007-07-30,773.05,"星期一","0730"
"1308",2007-07-31,792.08,"星期二","0731"
"1309",2007-08-01,788.23,"星期三","0801"
"1310",2007-08-02,772.08,"星期四","0802"
"1311",2007-08-03,761.28,"星期五","0803"
"1312",2007-08-04,677.44,"星期六","0804"
"1313",2007-08-05,605.25,"星期日","0805"
"1314",2007-08-06,704.42,"星期一","0806"
"1315",2007-08-07,699.72,"星期二","0807"
"1316",2007-08-08,681.1,"星期三","0808"
"1317",2007-08-09,688.47,"星期四","0809"
"1318",2007-08-10,690.01,"星期五","0810"
"1319",2007-08-11,624.59,"星期六","0811"
"1320",2007-08-12,559.21,"星期日","0812"
"1321",2007-08-13,650.56,"星期一","0813"
"1322",2007-08-14,664.64,"星期二","0814"
"1323",2007-08-15,589.58,"星期三","0815"
"1324",2007-08-16,661.82,"星期四","0816"
"1325",2007-08-17,653.53,"星期五","0817"
"1326",2007-08-18,613.41,"星期六","0818"
"1327",2007-08-19,560.39,"星期日","0819"
"1328",2007-08-20,662.49,"星期一","0820"
"1329",2007-08-21,683.01,"星期二","0821"
"1330",2007-08-22,661.56,"星期三","0822"
"1331",2007-08-23,654.01,"星期四","0823"
"1332",2007-08-24,652.55,"星期五","0824"
"1333",2007-08-25,602.45,"星期六","0825"
"1334",2007-08-26,557.88,"星期日","0826"
"1335",2007-08-27,715.07,"星期一","0827"
"1336",2007-08-28,758.27,"星期二","0828"
"1337",2007-08-29,752.9,"星期三","0829"
"1338",2007-08-30,734.99,"星期四","0830"
"1339",2007-08-31,716.48,"星期五","0831"
"1340",2007-09-01,629.75,"星期六","0901"
"1341",2007-09-02,573.11,"星期日","0902"
"1342",2007-09-03,733.83,"星期一","0903"
"1343",2007-09-04,758.5,"星期二","0904"
"1344",2007-09-05,750.64,"星期三","0905"
"1345",2007-09-06,758.68,"星期四","0906"
"1346",2007-09-07,757.59,"星期五","0907"
"1347",2007-09-08,642.02,"星期六","0908"
"1348",2007-09-09,576.81,"星期日","0909"
"1349",2007-09-10,704.24,"星期一","0910"
"1350",2007-09-11,704.12,"星期二","0911"
"1351",2007-09-12,732.27,"星期三","0912"
"1352",2007-09-13,747.67,"星期四","0913"
"1353",2007-09-14,733.2,"星期五","0914"
"1354",2007-09-15,625.37,"星期六","0915"
"1355",2007-09-16,559.36,"星期日","0916"
"1356",2007-09-17,720.13,"星期一","0917"
"1357",2007-09-18,731.45,"星期二","0918"
"1358",2007-09-19,721.99,"星期三","0919"
"1359",2007-09-20,724.34,"星期四","0920"
"1360",2007-09-21,721.49,"星期五","0921"
"1361",2007-09-22,621.74,"星期六","0922"
"1362",2007-09-23,550.23,"星期日","0923"
"1363",2007-09-24,700.52,"星期一","0924"
"1364",2007-09-25,731.43,"星期二","0925"
"1365",2007-09-26,720.54,"星期三","0926"
"1366",2007-09-27,711.29,"星期四","0927"
"1367",2007-09-28,710.83,"星期五","0928"
"1368",2007-09-29,621.5,"星期六","0929"
"1369",2007-09-30,552.24,"星期日","0930"
"1370",2007-10-01,707.61,"星期一","1001"
"1371",2007-10-02,734.95,"星期二","1002"
"1372",2007-10-03,740.08,"星期三","1003"
"1373",2007-10-04,734.1,"星期四","1004"
"1374",2007-10-05,719.81,"星期五","1005"
"1375",2007-10-06,629.54,"星期六","1006"
"1376",2007-10-07,564.74,"星期日","1007"
"1377",2007-10-08,706.87,"星期一","1008"
"1378",2007-10-09,709.59,"星期二","1009"
"1379",2007-10-10,724.5,"星期三","1010"
"1380",2007-10-11,707.27,"星期四","1011"
"1381",2007-10-12,577.18,"星期五","1012"
"1382",2007-10-13,581.6,"星期六","1013"
"1383",2007-10-14,542.56,"星期日","1014"
"1384",2007-10-15,694.5,"星期一","1015"
"1385",2007-10-16,717.17,"星期二","1016"
"1386",2007-10-17,723.86,"星期三","1017"
"1387",2007-10-18,722.53,"星期四","1018"
"1388",2007-10-19,709.66,"星期五","1019"
"1389",2007-10-20,632.86,"星期六","1020"
"1390",2007-10-21,559.03,"星期日","1021"
"1391",2007-10-22,701.65,"星期一","1022"
"1392",2007-10-23,730.08,"星期二","1023"
"1393",2007-10-24,733.91,"星期三","1024"
"1394",2007-10-25,734.66,"星期四","1025"
"1395",2007-10-26,732.48,"星期五","1026"
"1396",2007-10-27,642.73,"星期六","1027"
"1397",2007-10-28,606.15,"星期日","1028"
"1398",2007-10-29,728.97,"星期一","1029"
"1399",2007-10-30,740.63,"星期二","1030"
"1400",2007-10-31,735.94,"星期三","1031"
"1401",2007-11-01,609.63,"星期四","1101"
"1402",2007-11-02,667.34,"星期五","1102"
"1403",2007-11-03,638.81,"星期六","1103"
"1404",2007-11-04,595.67,"星期日","1104"
"1405",2007-11-05,736.86,"星期一","1105"
"1406",2007-11-06,756.41,"星期二","1106"
"1407",2007-11-07,757.14,"星期三","1107"
"1408",2007-11-08,759.16,"星期四","1108"
"1409",2007-11-09,753.29,"星期五","1109"
"1410",2007-11-10,679.91,"星期六","1110"
"1411",2007-11-11,620,"星期日","1111"
"1412",2007-11-12,770,"星期一","1112"
"1413",2007-11-13,783.08,"星期二","1113"
"1414",2007-11-14,791.99,"星期三","1114"
"1415",2007-11-15,806.54,"星期四","1115"
"1416",2007-11-16,823.42,"星期五","1116"
"1417",2007-11-17,733.1,"星期六","1117"
"1418",2007-11-18,663.91,"星期日","1118"
"1419",2007-11-19,811.99,"星期一","1119"
"1420",2007-11-20,831.66,"星期二","1120"
"1421",2007-11-21,795.54,"星期三","1121"
"1422",2007-11-22,806.39,"星期四","1122"
"1423",2007-11-23,804.54,"星期五","1123"
"1424",2007-11-24,722.45,"星期六","1124"
"1425",2007-11-25,660.96,"星期日","1125"
"1426",2007-11-26,807.88,"星期一","1126"
"1427",2007-11-27,825.3,"星期二","1127"
"1428",2007-11-28,840.31,"星期三","1128"
"1429",2007-11-29,847.02,"星期四","1129"
"1430",2007-11-30,837.87,"星期五","1130"
"1431",2007-12-01,740.7,"星期六","1201"
"1432",2007-12-02,673.56,"星期日","1202"
"1433",2007-12-03,799.17,"星期一","1203"
"1434",2007-12-04,818.39,"星期二","1204"
"1435",2007-12-05,811.91,"星期三","1205"
"1436",2007-12-06,693.5,"星期四","1206"
"1437",2007-12-07,736.07,"星期五","1207"
"1438",2007-12-08,661.63,"星期六","1208"
"1439",2007-12-09,631.53,"星期日","1209"
"1440",2007-12-10,796.54,"星期一","1210"
"1441",2007-12-11,836.4,"星期二","1211"
"1442",2007-12-12,860.66,"星期三","1212"
"1443",2007-12-13,870.25,"星期四","1213"
"1444",2007-12-14,871.79,"星期五","1214"
"1445",2007-12-15,781.88,"星期六","1215"
"1446",2007-12-16,722.9,"星期日","1216"
"1447",2007-12-17,893.38,"星期一","1217"
"1448",2007-12-18,901.87,"星期二","1218"
"1449",2007-12-19,874.01,"星期三","1219"
"1450",2007-12-20,859.67,"星期四","1220"
"1451",2007-12-21,820.89,"星期五","1221"
"1452",2007-12-22,726.49,"星期六","1222"
"1453",2007-12-23,662.94,"星期日","1223"
"1454",2007-12-24,663.37,"星期一","1224"
"1455",2007-12-25,578.18,"星期二","1225"
"1456",2007-12-26,701.76,"星期三","1226"
"1457",2007-12-27,752.57,"星期四","1227"
"1458",2007-12-28,757.27,"星期五","1228"
"1459",2007-12-29,721.52,"星期六","1229"
"1460",2007-12-30,671.05,"星期日","1230"
"1461",2007-12-31,689.66,"星期一","1231"
"1462",2008-01-01,605.17,"星期二","0101"
"1463",2008-01-02,789.94,"星期三","0102"
"1464",2008-01-03,831.8,"星期四","0103"
"1465",2008-01-04,824.14,"星期五","0104"
"1466",2008-01-05,727.86,"星期六","0105"
"1467",2008-01-06,637.64,"星期日","0106"
"1468",2008-01-07,743.27,"星期一","0107"
"1469",2008-01-08,834.54,"星期二","0108"
"1470",2008-01-09,835.41,"星期三","0109"
"1471",2008-01-10,829.87,"星期四","0110"
"1472",2008-01-11,828.5,"星期五","0111"
"1473",2008-01-12,740.87,"星期六","0112"
"1474",2008-01-13,687.5,"星期日","0113"
"1475",2008-01-14,836,"星期一","0114"
"1476",2008-01-15,858.07,"星期二","0115"
"1477",2008-01-16,850.99,"星期三","0116"
"1478",2008-01-17,839.11,"星期四","0117"
"1479",2008-01-18,824.07,"星期五","0118"
"1480",2008-01-19,723.37,"星期六","0119"
"1481",2008-01-20,656.27,"星期日","0120"
"1482",2008-01-21,808.64,"星期一","0121"
"1483",2008-01-22,827.94,"星期二","0122"
"1484",2008-01-23,824.36,"星期三","0123"
"1485",2008-01-24,829.81,"星期四","0124"
"1486",2008-01-25,827.77,"星期五","0125"
"1487",2008-01-26,735.42,"星期六","0126"
"1488",2008-01-27,671.14,"星期日","0127"
"1489",2008-01-28,814.68,"星期一","0128"
"1490",2008-01-29,833.49,"星期二","0129"
"1491",2008-01-30,847.93,"星期三","0130"
"1492",2008-01-31,846.97,"星期四","0131"
"1493",2008-02-01,847.17,"星期五","0201"
"1494",2008-02-02,749.75,"星期六","0202"
"1495",2008-02-03,688.29,"星期日","0203"
"1496",2008-02-04,812.37,"星期一","0204"
"1497",2008-02-05,821.5,"星期二","0205"
"1498",2008-02-06,823.28,"星期三","0206"
"1499",2008-02-07,816.68,"星期四","0207"
"1500",2008-02-08,809.16,"星期五","0208"
"1501",2008-02-09,716.16,"星期六","0209"
"1502",2008-02-10,653.88,"星期日","0210"
"1503",2008-02-11,808.75,"星期一","0211"
"1504",2008-02-12,828.32,"星期二","0212"
"1505",2008-02-13,836.8,"星期三","0213"
"1506",2008-02-14,836.62,"星期四","0214"
"1507",2008-02-15,822.73,"星期五","0215"
"1508",2008-02-16,722.14,"星期六","0216"
"1509",2008-02-17,665.35,"星期日","0217"
"1510",2008-02-18,817.73,"星期一","0218"
"1511",2008-02-19,830.15,"星期二","0219"
"1512",2008-02-20,810.4,"星期三","0220"
"1513",2008-02-21,796.18,"星期四","0221"
"1514",2008-02-22,784.63,"星期五","0222"
"1515",2008-02-23,695.24,"星期六","0223"
"1516",2008-02-24,648.17,"星期日","0224"
"1517",2008-02-25,777.38,"星期一","0225"
"1518",2008-02-26,784.42,"星期二","0226"
"1519",2008-02-27,781.78,"星期三","0227"
"1520",2008-02-28,768.67,"星期四","0228"
"1521",2008-02-29,761.98,"星期五","0229"
"1522",2008-03-01,681.14,"星期六","0301"
"1523",2008-03-02,613.73,"星期日","0302"
"1524",2008-03-03,754.21,"星期一","0303"
"1525",2008-03-04,788.34,"星期二","0304"
"1526",2008-03-05,812.38,"星期三","0305"
"1527",2008-03-06,827.76,"星期四","0306"
"1528",2008-03-07,819.92,"星期五","0307"
"1529",2008-03-08,717.98,"星期六","0308"
"1530",2008-03-09,638,"星期日","0309"
"1531",2008-03-10,808.2,"星期一","0310"
"1532",2008-03-11,788.44,"星期二","0311"
"1533",2008-03-12,777.83,"星期三","0312"
"1534",2008-03-13,772.81,"星期四","0313"
"1535",2008-03-14,761.13,"星期五","0314"
"1536",2008-03-15,673.69,"星期六","0315"
"1537",2008-03-16,607.53,"星期日","0316"
"1538",2008-03-17,718.28,"星期一","0317"
"1539",2008-03-18,731.47,"星期二","0318"
"1540",2008-03-19,686.69,"星期三","0319"
"1541",2008-03-20,643.17,"星期四","0320"
"1542",2008-03-21,600.47,"星期五","0321"
"1543",2008-03-22,636.92,"星期六","0322"
"1544",2008-03-23,615.18,"星期日","0323"
"1545",2008-03-24,693.73,"星期一","0324"
"1546",2008-03-25,777.38,"星期二","0325"
"1547",2008-03-26,794.25,"星期三","0326"
"1548",2008-03-27,799.83,"星期四","0327"
"1549",2008-03-28,777.04,"星期五","0328"
"1550",2008-03-29,681.08,"星期六","0329"
"1551",2008-03-30,589.22,"星期日","0330"
"1552",2008-03-31,749.43,"星期一","0331"
"1553",2008-04-01,778.22,"星期二","0401"
"1554",2008-04-02,770.88,"星期三","0402"
"1555",2008-04-03,756.33,"星期四","0403"
"1556",2008-04-04,747.49,"星期五","0404"
"1557",2008-04-05,650.97,"星期六","0405"
"1558",2008-04-06,592.1,"星期日","0406"
"1559",2008-04-07,743.27,"星期一","0407"
"1560",2008-04-08,763.54,"星期二","0408"
"1561",2008-04-09,758.74,"星期三","0409"
"1562",2008-04-10,750.11,"星期四","0410"
"1563",2008-04-11,751.44,"星期五","0411"
"1564",2008-04-12,655.16,"星期六","0412"
"1565",2008-04-13,596.89,"星期日","0413"
"1566",2008-04-14,739.49,"星期一","0414"
"1567",2008-04-15,749,"星期二","0415"
"1568",2008-04-16,747.34,"星期三","0416"
"1569",2008-04-17,760.95,"星期四","0417"
"1570",2008-04-18,759.64,"星期五","0418"
"1571",2008-04-19,670.76,"星期六","0419"
"1572",2008-04-20,603.15,"星期日","0420"
"1573",2008-04-21,744.46,"星期一","0421"
"1574",2008-04-22,752.91,"星期二","0422"
"1575",2008-04-23,727.96,"星期三","0423"
"1576",2008-04-24,732.47,"星期四","0424"
"1577",2008-04-25,723.3,"星期五","0425"
"1578",2008-04-26,635.86,"星期六","0426"
"1579",2008-04-27,569.33,"星期日","0427"
"1580",2008-04-28,705.43,"星期一","0428"
"1581",2008-04-29,721.31,"星期二","0429"
"1582",2008-04-30,714.32,"星期三","0430"
"1583",2008-05-01,565.87,"星期四","0501"
"1584",2008-05-02,612.68,"星期五","0502"
"1585",2008-05-03,605.19,"星期六","0503"
"1586",2008-05-04,569.02,"星期日","0504"
"1587",2008-05-05,717.6,"星期一","0505"
"1588",2008-05-06,739.51,"星期二","0506"
"1589",2008-05-07,737.32,"星期三","0507"
"1590",2008-05-08,736.85,"星期四","0508"
"1591",2008-05-09,725.22,"星期五","0509"
"1592",2008-05-10,627.95,"星期六","0510"
"1593",2008-05-11,558.73,"星期日","0511"
"1594",2008-05-12,681.03,"星期一","0512"
"1595",2008-05-13,718.07,"星期二","0513"
"1596",2008-05-14,725.99,"星期三","0514"
"1597",2008-05-15,705.55,"星期四","0515"
"1598",2008-05-16,715.6,"星期五","0516"
"1599",2008-05-17,624.28,"星期六","0517"
"1600",2008-05-18,561.67,"星期日","0518"
"1601",2008-05-19,700.6,"星期一","0519"
"1602",2008-05-20,714.89,"星期二","0520"
"1603",2008-05-21,722.59,"星期三","0521"
"1604",2008-05-22,717.16,"星期四","0522"
"1605",2008-05-23,723.44,"星期五","0523"
"1606",2008-05-24,627,"星期六","0524"
"1607",2008-05-25,571.99,"星期日","0525"
"1608",2008-05-26,703.07,"星期一","0526"
"1609",2008-05-27,725.2,"星期二","0527"
"1610",2008-05-28,718.7,"星期三","0528"
"1611",2008-05-29,718.69,"星期四","0529"
"1612",2008-05-30,715.2,"星期五","0530"
"1613",2008-05-31,623.67,"星期六","0531"
"1614",2008-06-01,557.89,"星期日","0601"
"1615",2008-06-02,695.97,"星期一","0602"
"1616",2008-06-03,726.04,"星期二","0603"
"1617",2008-06-04,725.82,"星期三","0604"
"1618",2008-06-05,727.16,"星期四","0605"
"1619",2008-06-06,720.92,"星期五","0606"
"1620",2008-06-07,629.07,"星期六","0607"
"1621",2008-06-08,566.72,"星期日","0608"
"1622",2008-06-09,685.53,"星期一","0609"
"1623",2008-06-10,706.03,"星期二","0610"
"1624",2008-06-11,696.39,"星期三","0611"
"1625",2008-06-12,695.6,"星期四","0612"
"1626",2008-06-13,697,"星期五","0613"
"1627",2008-06-14,612.04,"星期六","0614"
"1628",2008-06-15,553.94,"星期日","0615"
"1629",2008-06-16,695.01,"星期一","0616"
"1630",2008-06-17,722.74,"星期二","0617"
"1631",2008-06-18,740.08,"星期三","0618"
"1632",2008-06-19,755.36,"星期四","0619"
"1633",2008-06-20,758.26,"星期五","0620"
"1634",2008-06-21,671.98,"星期六","0621"
"1635",2008-06-22,608.68,"星期日","0622"
"1636",2008-06-23,738.12,"星期一","0623"
"1637",2008-06-24,729.88,"星期二","0624"
"1638",2008-06-25,792.1,"星期三","0625"
"1639",2008-06-26,808.35,"星期四","0626"
"1640",2008-06-27,808.97,"星期五","0627"
"1641",2008-06-28,715.13,"星期六","0628"
"1642",2008-06-29,647.83,"星期日","0629"
"1643",2008-06-30,801.42,"星期一","0630"
"1644",2008-07-01,820.34,"星期二","0701"
"1645",2008-07-02,816.97,"星期三","0702"
"1646",2008-07-03,784.59,"星期四","0703"
"1647",2008-07-04,783.22,"星期五","0704"
"1648",2008-07-05,706.47,"星期六","0705"
"1649",2008-07-06,625.82,"星期日","0706"
"1650",2008-07-07,753.58,"星期一","0707"
"1651",2008-07-08,780.2,"星期二","0708"
"1652",2008-07-09,796.01,"星期三","0709"
"1653",2008-07-10,803.82,"星期四","0710"
"1654",2008-07-11,797.1,"星期五","0711"
"1655",2008-07-12,676.08,"星期六","0712"
"1656",2008-07-13,583.2,"星期日","0713"
"1657",2008-07-14,735.19,"星期一","0714"
"1658",2008-07-15,760.15,"星期二","0715"
"1659",2008-07-16,757.06,"星期三","0716"
"1660",2008-07-17,768.43,"星期四","0717"
"1661",2008-07-18,780.31,"星期五","0718"
"1662",2008-07-19,694.76,"星期六","0719"
"1663",2008-07-20,621.03,"星期日","0720"
"1664",2008-07-21,775.28,"星期一","0721"
"1665",2008-07-22,792.42,"星期二","0722"
"1666",2008-07-23,801.36,"星期三","0723"
"1667",2008-07-24,788.85,"星期四","0724"
"1668",2008-07-25,726,"星期五","0725"
"1669",2008-07-26,685.01,"星期六","0726"
"1670",2008-07-27,622.08,"星期日","0727"
"1671",2008-07-28,779.66,"星期一","0728"
"1672",2008-07-29,786.71,"星期二","0729"
"1673",2008-07-30,788.67,"星期三","0730"
"1674",2008-07-31,780.64,"星期四","0731"
"1675",2008-08-01,778.75,"星期五","0801"
"1676",2008-08-02,680.45,"星期六","0802"
"1677",2008-08-03,629.82,"星期日","0803"
"1678",2008-08-04,772.99,"星期一","0804"
"1679",2008-08-05,791.64,"星期二","0805"
"1680",2008-08-06,788.06,"星期三","0806"
"1681",2008-08-07,762.1,"星期四","0807"
"1682",2008-08-08,742.7,"星期五","0808"
"1683",2008-08-09,661.52,"星期六","0809"
"1684",2008-08-10,610.76,"星期日","0810"
"1685",2008-08-11,720.65,"星期一","0811"
"1686",2008-08-12,721.42,"星期二","0812"
"1687",2008-08-13,712.31,"星期三","0813"
"1688",2008-08-14,699.23,"星期四","0814"
"1689",2008-08-15,584.27,"星期五","0815"
"1690",2008-08-16,593.78,"星期六","0816"
"1691",2008-08-17,563.34,"星期日","0817"
"1692",2008-08-18,690.35,"星期一","0818"
"1693",2008-08-19,705.8,"星期二","0819"
"1694",2008-08-20,706.41,"星期三","0820"
"1695",2008-08-21,718.15,"星期四","0821"
"1696",2008-08-22,725.6,"星期五","0822"
"1697",2008-08-23,634.08,"星期六","0823"
"1698",2008-08-24,583.31,"星期日","0824"
"1699",2008-08-25,720.76,"星期一","0825"
"1700",2008-08-26,742.45,"星期二","0826"
"1701",2008-08-27,754.41,"星期三","0827"
"1702",2008-08-28,755.14,"星期四","0828"
"1703",2008-08-29,753,"星期五","0829"
"1704",2008-08-30,659.26,"星期六","0830"
"1705",2008-08-31,598.81,"星期日","0831"
"1706",2008-09-01,753.24,"星期一","0901"
"1707",2008-09-02,787.51,"星期二","0902"
"1708",2008-09-03,783.87,"星期三","0903"
"1709",2008-09-04,782.54,"星期四","0904"
"1710",2008-09-05,768.42,"星期五","0905"
"1711",2008-09-06,648.35,"星期六","0906"
"1712",2008-09-07,582.74,"星期日","0907"
"1713",2008-09-08,711.13,"星期一","0908"
"1714",2008-09-09,760.57,"星期二","0909"
"1715",2008-09-10,774.35,"星期三","0910"
"1716",2008-09-11,740.02,"星期四","0911"
"1717",2008-09-12,714.55,"星期五","0912"
"1718",2008-09-13,624.06,"星期六","0913"
"1719",2008-09-14,562.89,"星期日","0914"
"1720",2008-09-15,713.9,"星期一","0915"
"1721",2008-09-16,734.99,"星期二","0916"
"1722",2008-09-17,741.36,"星期三","0917"
"1723",2008-09-18,748.86,"星期四","0918"
"1724",2008-09-19,746.54,"星期五","0919"
"1725",2008-09-20,647.73,"星期六","0920"
"1726",2008-09-21,581.94,"星期日","0921"
"1727",2008-09-22,713.97,"星期一","0922"
"1728",2008-09-23,723.43,"星期二","0923"
"1729",2008-09-24,713.5,"星期三","0924"
"1730",2008-09-25,716.62,"星期四","0925"
"1731",2008-09-26,700.91,"星期五","0926"
"1732",2008-09-27,602.95,"星期六","0927"
"1733",2008-09-28,547.7,"星期日","0928"
"1734",2008-09-29,681.07,"星期一","0929"
"1735",2008-09-30,702.61,"星期二","0930"
"1736",2008-10-01,708.02,"星期三","1001"
"1737",2008-10-02,704.89,"星期四","1002"
"1738",2008-10-03,688.48,"星期五","1003"
"1739",2008-10-04,602.35,"星期六","1004"
"1740",2008-10-05,549.8,"星期日","1005"
"1741",2008-10-06,683.52,"星期一","1006"
"1742",2008-10-07,710.25,"星期二","1007"
"1743",2008-10-08,703.77,"星期三","1008"
"1744",2008-10-09,678.24,"星期四","1009"
"1745",2008-10-10,688.26,"星期五","1010"
"1746",2008-10-11,608.97,"星期六","1011"
"1747",2008-10-12,557.41,"星期日","1012"
"1748",2008-10-13,648.84,"星期一","1013"
"1749",2008-10-14,704.89,"星期二","1014"
"1750",2008-10-15,714.65,"星期三","1015"
"1751",2008-10-16,712.23,"星期四","1016"
"1752",2008-10-17,713.48,"星期五","1017"
"1753",2008-10-18,619.19,"星期六","1018"
"1754",2008-10-19,551.11,"星期日","1019"
"1755",2008-10-20,688.24,"星期一","1020"
"1756",2008-10-21,720.23,"星期二","1021"
"1757",2008-10-22,715.36,"星期三","1022"
"1758",2008-10-23,709.05,"星期四","1023"
"1759",2008-10-24,710.05,"星期五","1024"
"1760",2008-10-25,607.98,"星期六","1025"
"1761",2008-10-26,574.04,"星期日","1026"
"1762",2008-10-27,693.43,"星期一","1027"
"1763",2008-10-28,731.73,"星期二","1028"
"1764",2008-10-29,733.13,"星期三","1029"
"1765",2008-10-30,757.03,"星期四","1030"
"1766",2008-10-31,753.47,"星期五","1031"
"1767",2008-11-01,629.61,"星期六","1101"
"1768",2008-11-02,594.12,"星期日","1102"
"1769",2008-11-03,737.3,"星期一","1103"
"1770",2008-11-04,764.88,"星期二","1104"
"1771",2008-11-05,761.4,"星期三","1105"
"1772",2008-11-06,759.98,"星期四","1106"
"1773",2008-11-07,754.04,"星期五","1107"
"1774",2008-11-08,658.98,"星期六","1108"
"1775",2008-11-09,595.42,"星期日","1109"
"1776",2008-11-10,732.98,"星期一","1110"
"1777",2008-11-11,763.68,"星期二","1111"
"1778",2008-11-12,766,"星期三","1112"
"1779",2008-11-13,761.04,"星期四","1113"
